order_id,shipping_mode,shipping_date_dateorders,days_for_shipping_real,days_for_shipment_scheduled,delivery_status,late_delivery_risk
52350,First Class,2017-02-05 04:11:00,2,1,Late delivery,1
52290,Second Class,2017-02-08 07:09:00,6,2,Late delivery,1
46921,First Class,2016-11-17 22:09:00,2,1,Late delivery,1
45445,First Class,2016-10-27 09:03:00,2,1,Late delivery,1
45575,First Class,2016-10-29 06:36:00,2,1,Late delivery,1
50395,First Class,2017-01-07 15:15:00,2,1,Late delivery,1
42019,First Class,2016-09-07 08:46:00,2,1,Late delivery,1
49048,First Class,2016-12-18 23:20:00,2,1,Late delivery,1
45592,First Class,2016-10-29 12:33:00,2,1,Late delivery,1
42930,First Class,2016-09-20 15:56:00,2,1,Late delivery,1
49703,First Class,2016-12-28 12:49:00,2,1,Late delivery,1
70951,First Class,2017-11-03 16:56:00,2,1,Late delivery,1
69449,First Class,2017-10-12 18:43:00,2,1,Late delivery,1
69448,First Class,2017-10-12 18:22:00,2,1,Late delivery,1
69445,First Class,2017-10-12 17:19:00,2,1,Late delivery,1
69786,First Class,2017-10-17 16:47:00,2,1,Late delivery,1
69821,First Class,2017-10-18 05:03:00,2,1,Late delivery,1
70639,First Class,2017-10-30 03:38:00,2,1,Late delivery,1
69831,First Class,2017-10-18 08:33:00,2,1,Late delivery,1
68632,First Class,2017-09-30 20:29:00,2,1,Late delivery,1
65618,First Class,2017-08-17 20:33:00,2,1,Late delivery,1
64189,First Class,2017-07-27 23:54:00,2,1,Late delivery,1
19479,First Class,2015-10-14 08:00:00,2,1,Late delivery,1
67708,First Class,2017-09-17 08:46:00,2,1,Late delivery,1
12675,First Class,2015-07-07 00:16:00,2,1,Late delivery,1
67520,First Class,2017-09-14 14:54:00,2,1,Late delivery,1
65876,First Class,2017-08-21 14:56:00,2,1,Late delivery,1
70488,First Class,2017-10-27 22:44:00,2,1,Late delivery,1
17709,First Class,2015-09-18 11:54:00,2,1,Late delivery,1
13913,First Class,2015-07-25 01:59:00,2,1,Late delivery,1
70180,First Class,2017-10-23 10:49:00,2,1,Late delivery,1
65874,First Class,2017-08-21 14:14:00,2,1,Late delivery,1
11500,First Class,2015-06-19 20:36:00,2,1,Late delivery,1
17460,First Class,2015-09-14 20:39:00,2,1,Late delivery,1
18660,First Class,2015-10-02 09:04:00,2,1,Late delivery,1
10560,First Class,2015-06-06 03:17:00,2,1,Late delivery,1
70048,First Class,2017-10-21 12:35:00,2,1,Late delivery,1
14047,First Class,2015-07-27 00:56:00,2,1,Late delivery,1
68152,First Class,2017-09-23 20:19:00,2,1,Late delivery,1
18345,First Class,2015-09-27 18:43:00,2,1,Late delivery,1
19911,First Class,2015-10-20 15:21:00,2,1,Late delivery,1
41299,First Class,2016-08-27 20:31:00,2,1,Late delivery,1
18026,First Class,2015-09-23 02:57:00,2,1,Late delivery,1
61758,First Class,2017-06-22 12:13:00,2,1,Late delivery,1
42294,First Class,2016-09-11 09:07:00,2,1,Late delivery,1
20077,First Class,2015-10-23 01:31:00,2,1,Late delivery,1
19794,First Class,2015-10-18 22:22:00,2,1,Late delivery,1
13524,First Class,2015-07-19 09:42:00,2,1,Late delivery,1
48521,First Class,2016-12-11 06:43:00,2,1,Late delivery,1
70023,First Class,2017-10-21 03:49:00,2,1,Late delivery,1
15122,First Class,2015-08-11 17:33:00,2,1,Late delivery,1
66448,First Class,2017-08-29 23:20:00,2,1,Late delivery,1
63834,First Class,2017-07-22 19:32:00,2,1,Late delivery,1
70382,First Class,2017-10-26 09:35:00,2,1,Late delivery,1
19478,First Class,2015-10-14 07:39:00,2,1,Late delivery,1
17720,First Class,2015-09-18 15:45:00,2,1,Late delivery,1
66087,First Class,2017-08-24 16:52:00,2,1,Late delivery,1
65780,First Class,2017-08-20 05:18:00,2,1,Late delivery,1
63047,First Class,2017-07-11 07:49:00,2,1,Late delivery,1
17080,First Class,2015-09-09 07:32:00,2,1,Late delivery,1
65359,First Class,2017-08-14 01:49:00,2,1,Late delivery,1
15585,First Class,2015-08-18 11:46:00,2,1,Late delivery,1
62666,First Class,2017-07-05 18:20:00,2,1,Late delivery,1
68773,First Class,2017-10-02 21:53:00,2,1,Late delivery,1
65285,First Class,2017-08-12 23:53:00,2,1,Late delivery,1
68399,First Class,2017-09-27 10:51:00,2,1,Late delivery,1
15292,First Class,2015-08-14 05:07:00,2,1,Late delivery,1
62231,First Class,2017-06-29 09:56:00,2,1,Late delivery,1
13911,First Class,2015-07-25 01:17:00,2,1,Late delivery,1
19722,First Class,2015-10-17 21:08:00,2,1,Late delivery,1
19754,First Class,2015-10-18 08:21:00,2,1,Late delivery,1
14261,First Class,2015-07-30 03:54:00,2,1,Late delivery,1
48331,First Class,2016-12-08 12:09:00,2,1,Late delivery,1
16513,First Class,2015-09-01 00:53:00,2,1,Late delivery,1
16087,First Class,2015-08-25 19:38:00,2,1,Late delivery,1
15166,First Class,2015-08-12 08:58:00,2,1,Late delivery,1
11369,First Class,2015-06-17 22:43:00,2,1,Late delivery,1
69095,First Class,2017-10-07 14:42:00,2,1,Late delivery,1
69144,First Class,2017-10-08 07:52:00,2,1,Late delivery,1
71433,First Class,2017-11-10 17:48:00,2,1,Late delivery,1
71466,First Class,2017-11-11 05:22:00,2,1,Late delivery,1
7321,First Class,2015-04-19 20:31:00,2,1,Late delivery,1
53421,First Class,2017-02-20 19:24:00,2,1,Late delivery,1
56954,First Class,2017-04-13 09:10:00,2,1,Late delivery,1
10218,First Class,2015-06-01 03:28:00,2,1,Late delivery,1
60059,First Class,2017-05-28 16:59:00,2,1,Late delivery,1
6364,First Class,2015-04-05 21:14:00,2,1,Late delivery,1
60495,First Class,2017-06-04 01:44:00,2,1,Late delivery,1
6572,First Class,2015-04-08 22:06:00,2,1,Late delivery,1
53813,First Class,2017-02-26 12:44:00,2,1,Late delivery,1
54511,First Class,2017-03-08 17:16:00,2,1,Late delivery,1
3874,First Class,2015-02-28 12:53:00,2,1,Late delivery,1
1431,First Class,2015-01-23 20:59:00,2,1,Late delivery,1
58059,First Class,2017-04-29 12:18:00,2,1,Late delivery,1
5514,First Class,2015-03-24 11:26:00,2,1,Late delivery,1
6983,First Class,2015-04-14 22:06:00,2,1,Late delivery,1
8605,First Class,2015-05-08 14:21:00,2,1,Late delivery,1
59467,First Class,2017-05-20 01:35:00,2,1,Late delivery,1
58307,First Class,2017-05-03 03:11:00,2,1,Late delivery,1
3609,First Class,2015-02-24 16:02:00,2,1,Late delivery,1
59753,First Class,2017-05-24 05:47:00,2,1,Late delivery,1
5488,First Class,2015-03-24 02:20:00,2,1,Late delivery,1
51393,First Class,2017-01-22 04:54:00,2,1,Late delivery,1
54626,First Class,2017-03-10 09:34:00,2,1,Late delivery,1
9497,First Class,2015-05-21 14:52:00,2,1,Late delivery,1
58482,First Class,2017-05-05 16:29:00,2,1,Late delivery,1
57516,First Class,2017-04-21 14:03:00,2,1,Late delivery,1
3287,First Class,2015-02-19 23:13:00,2,1,Late delivery,1
61313,First Class,2017-06-16 00:19:00,2,1,Late delivery,1
2317,First Class,2015-02-05 19:23:00,2,1,Late delivery,1
54201,First Class,2017-03-04 04:40:00,2,1,Late delivery,1
4009,First Class,2015-03-02 12:10:00,2,1,Late delivery,1
7022,First Class,2015-04-15 11:46:00,2,1,Late delivery,1
52958,First Class,2017-02-14 01:11:00,2,1,Late delivery,1
7948,First Class,2015-04-29 00:11:00,2,1,Late delivery,1
5356,First Class,2015-03-22 04:05:00,2,1,Late delivery,1
4986,First Class,2015-03-16 18:28:00,2,1,Late delivery,1
53205,First Class,2017-02-17 15:43:00,2,1,Late delivery,1
53423,First Class,2017-02-20 20:06:00,2,1,Late delivery,1
3326,First Class,2015-02-20 12:53:00,2,1,Late delivery,1
1071,First Class,2015-01-18 14:52:00,2,1,Late delivery,1
4129,First Class,2015-03-04 06:13:00,2,1,Late delivery,1
4669,First Class,2015-03-12 03:24:00,2,1,Late delivery,1
10239,First Class,2015-06-01 10:49:00,2,1,Late delivery,1
5969,First Class,2015-03-31 02:51:00,2,1,Late delivery,1
4268,First Class,2015-03-06 06:55:00,2,1,Late delivery,1
5394,First Class,2015-03-22 17:24:00,2,1,Late delivery,1
3187,First Class,2015-02-18 12:11:00,2,1,Late delivery,1
61340,First Class,2017-06-16 09:47:00,2,1,Late delivery,1
5573,First Class,2015-03-25 08:07:00,2,1,Late delivery,1
7229,First Class,2015-04-18 12:17:00,2,1,Late delivery,1
58130,First Class,2017-04-30 13:10:00,2,1,Late delivery,1
384,First Class,2015-01-08 14:10:00,2,1,Late delivery,1
60520,First Class,2017-06-04 10:30:00,2,1,Late delivery,1
60446,First Class,2017-06-03 08:34:00,2,1,Late delivery,1
8112,First Class,2015-05-01 09:38:00,2,1,Late delivery,1
9467,First Class,2015-05-21 04:21:00,2,1,Late delivery,1
6807,First Class,2015-04-12 08:26:00,2,1,Late delivery,1
6077,First Class,2015-04-01 16:41:00,2,1,Late delivery,1
55601,First Class,2017-03-24 15:09:00,2,1,Late delivery,1
59961,First Class,2017-05-27 06:39:00,2,1,Late delivery,1
61024,First Class,2017-06-11 19:04:00,2,1,Late delivery,1
7049,First Class,2015-04-15 21:13:00,2,1,Late delivery,1
57291,First Class,2017-04-18 07:14:00,2,1,Late delivery,1
74614,First Class,2017-12-27 04:15:00,2,1,Late delivery,1
74336,First Class,2017-12-23 02:51:00,2,1,Late delivery,1
73072,First Class,2017-12-04 16:01:00,2,1,Late delivery,1
75531,First Class,2018-01-09 13:31:00,2,1,Late delivery,1
75612,First Class,2018-01-10 17:54:00,2,1,Late delivery,1
72987,First Class,2017-12-03 10:14:00,2,1,Late delivery,1
72274,First Class,2017-11-23 00:27:00,2,1,Late delivery,1
25591,First Class,2016-01-11 13:19:00,2,1,Late delivery,1
22394,First Class,2015-11-25 21:15:00,2,1,Late delivery,1
23489,First Class,2015-12-11 20:53:00,2,1,Late delivery,1
28712,First Class,2016-02-26 02:44:00,2,1,Late delivery,1
24320,First Class,2015-12-24 00:01:00,2,1,Late delivery,1
22778,First Class,2015-12-01 11:47:00,2,1,Late delivery,1
21647,First Class,2015-11-14 23:33:00,2,1,Late delivery,1
74164,First Class,2017-12-20 14:36:00,2,1,Late delivery,1
76942,First Class,2018-01-30 03:51:00,2,1,Late delivery,1
74959,First Class,2018-01-01 05:07:00,2,1,Late delivery,1
22061,First Class,2015-11-21 00:36:00,2,1,Late delivery,1
28933,First Class,2016-02-29 08:10:00,2,1,Late delivery,1
27329,First Class,2016-02-05 22:12:00,2,1,Late delivery,1
44631,First Class,2016-10-15 11:52:00,2,1,Late delivery,1
24361,First Class,2015-12-24 14:23:00,2,1,Late delivery,1
25309,First Class,2016-01-07 10:31:00,2,1,Late delivery,1
28320,First Class,2016-02-20 09:24:00,2,1,Late delivery,1
25558,First Class,2016-01-11 01:45:00,2,1,Late delivery,1
73763,First Class,2017-12-14 18:06:00,2,1,Late delivery,1
23419,First Class,2015-12-10 20:22:00,2,1,Late delivery,1
73886,First Class,2017-12-16 13:12:00,2,1,Late delivery,1
27255,First Class,2016-02-04 20:17:00,2,1,Late delivery,1
72364,First Class,2017-11-24 07:58:00,2,1,Late delivery,1
50728,First Class,2017-01-12 11:55:00,2,1,Late delivery,1
74858,First Class,2017-12-30 17:44:00,2,1,Late delivery,1
24214,First Class,2015-12-22 10:53:00,2,1,Late delivery,1
21494,First Class,2015-11-12 17:57:00,2,1,Late delivery,1
28076,First Class,2016-02-16 19:55:00,2,1,Late delivery,1
25863,First Class,2016-01-15 12:36:00,2,1,Late delivery,1
71800,First Class,2017-11-16 02:23:00,2,1,Late delivery,1
72029,First Class,2017-11-19 10:37:00,2,1,Late delivery,1
47051,First Class,2016-11-19 19:42:00,2,1,Late delivery,1
25115,First Class,2016-01-04 14:33:00,2,1,Late delivery,1
22515,First Class,2015-11-27 15:39:00,2,1,Late delivery,1
28692,First Class,2016-02-25 19:44:00,2,1,Late delivery,1
22171,First Class,2015-11-22 15:08:00,2,1,Late delivery,1
27027,First Class,2016-02-01 12:24:00,2,1,Late delivery,1
25900,First Class,2016-01-16 01:34:00,2,1,Late delivery,1
27311,First Class,2016-02-05 15:54:00,2,1,Late delivery,1
24170,First Class,2015-12-21 19:28:00,2,1,Late delivery,1
22211,First Class,2015-11-23 05:09:00,2,1,Late delivery,1
27013,First Class,2016-02-01 07:30:00,2,1,Late delivery,1
22423,First Class,2015-11-26 07:25:00,2,1,Late delivery,1
21980,First Class,2015-11-19 20:13:00,2,1,Late delivery,1
22642,First Class,2015-11-29 12:09:00,2,1,Late delivery,1
74019,First Class,2017-12-18 11:48:00,2,1,Late delivery,1
76402,First Class,2018-01-22 06:40:00,2,1,Late delivery,1
73602,First Class,2017-12-12 09:42:00,2,1,Late delivery,1
75429,First Class,2018-01-08 01:47:00,2,1,Late delivery,1
73524,First Class,2017-12-11 06:22:00,2,1,Late delivery,1
75477,First Class,2018-01-08 18:36:00,2,1,Late delivery,1
76807,First Class,2018-01-28 04:33:00,2,1,Late delivery,1
73628,First Class,2017-12-12 18:49:00,2,1,Late delivery,1
31975,First Class,2016-04-13 17:54:00,2,1,Late delivery,1
32978,First Class,2016-04-28 09:18:00,2,1,Late delivery,1
37171,First Class,2016-06-28 14:18:00,2,1,Late delivery,1
32790,First Class,2016-04-25 15:26:00,2,1,Late delivery,1
36517,First Class,2016-06-19 01:10:00,2,1,Late delivery,1
32051,First Class,2016-04-14 20:32:00,2,1,Late delivery,1
39664,First Class,2016-08-03 23:42:00,2,1,Late delivery,1
39737,First Class,2016-08-05 01:17:00,2,1,Late delivery,1
33097,First Class,2016-04-30 03:00:00,2,1,Late delivery,1
40242,First Class,2016-08-12 10:12:00,2,1,Late delivery,1
35455,First Class,2016-06-03 13:06:00,2,1,Late delivery,1
34678,First Class,2016-05-23 04:53:00,2,1,Late delivery,1
43099,First Class,2016-09-23 03:08:00,2,1,Late delivery,1
31490,First Class,2016-04-06 15:59:00,2,1,Late delivery,1
37390,First Class,2016-07-01 19:01:00,2,1,Late delivery,1
39483,First Class,2016-08-01 08:18:00,2,1,Late delivery,1
32126,First Class,2016-04-15 22:49:00,2,1,Late delivery,1
35637,First Class,2016-06-06 04:52:00,2,1,Late delivery,1
35021,First Class,2016-05-28 05:03:00,2,1,Late delivery,1
39804,First Class,2016-08-06 00:45:00,2,1,Late delivery,1
37313,First Class,2016-06-30 16:03:00,2,1,Late delivery,1
31458,First Class,2016-04-06 04:47:00,2,1,Late delivery,1
31574,First Class,2016-04-07 21:25:00,2,1,Late delivery,1
34687,First Class,2016-05-23 08:03:00,2,1,Late delivery,1
34014,First Class,2016-05-13 12:16:00,2,1,Late delivery,1
34368,First Class,2016-05-18 16:17:00,2,1,Late delivery,1
32213,First Class,2016-04-17 05:17:00,2,1,Late delivery,1
32625,First Class,2016-04-23 05:38:00,2,1,Late delivery,1
34048,First Class,2016-05-14 00:10:00,2,1,Late delivery,1
41702,First Class,2016-09-02 17:43:00,2,1,Late delivery,1
48169,First Class,2016-12-06 03:23:00,2,1,Late delivery,1
45464,First Class,2016-10-27 15:42:00,2,1,Late delivery,1
44203,First Class,2016-10-09 05:55:00,2,1,Late delivery,1
45351,First Class,2016-10-26 00:07:00,2,1,Late delivery,1
63311,First Class,2017-07-15 04:18:00,2,1,Late delivery,1
59373,First Class,2017-05-18 16:39:00,2,1,Late delivery,1
5122,First Class,2015-03-18 18:06:00,2,1,Late delivery,1
54589,First Class,2017-03-09 20:36:00,2,1,Late delivery,1
52672,First Class,2017-02-09 20:59:00,2,1,Late delivery,1
3113,First Class,2015-02-17 10:16:00,2,1,Late delivery,1
30637,First Class,2016-03-25 05:09:00,2,1,Late delivery,1
30938,First Class,2016-03-29 14:36:00,2,1,Late delivery,1
28760,First Class,2016-02-26 19:33:00,2,1,Late delivery,1
45721,First Class,2016-10-31 09:45:00,2,1,Late delivery,1
39105,First Class,2016-07-26 19:52:00,2,1,Late delivery,1
31927,First Class,2016-04-13 01:05:00,2,1,Late delivery,1
35262,First Class,2016-05-31 17:29:00,2,1,Late delivery,1
36933,First Class,2016-06-25 02:55:00,2,1,Late delivery,1
31743,First Class,2016-04-10 08:38:00,2,1,Late delivery,1
49736,First Class,2016-12-29 00:23:00,2,1,Late delivery,1
67407,First Class,2017-09-12 23:19:00,2,1,Late delivery,1
17043,First Class,2015-09-08 18:34:00,2,1,Late delivery,1
62951,First Class,2017-07-09 22:11:00,2,1,Late delivery,1
13468,First Class,2015-07-18 14:05:00,2,1,Late delivery,1
55101,First Class,2017-03-17 07:59:00,2,1,Late delivery,1
57749,First Class,2017-04-24 23:41:00,2,1,Late delivery,1
57686,First Class,2017-04-24 01:37:00,2,1,Late delivery,1
59374,First Class,2017-05-18 17:00:00,2,1,Late delivery,1
48453,Standard Class,2016-12-12 06:53:00,4,4,Shipping on time,0
74840,Standard Class,2018-01-03 11:26:00,6,4,Late delivery,1
30866,Standard Class,2016-03-28 13:23:00,2,4,Advance shipping,0
22078,Standard Class,2015-11-23 06:33:00,4,4,Shipping on time,0
74391,Standard Class,2017-12-23 22:07:00,2,4,Advance shipping,0
76966,Standard Class,2018-01-30 12:16:00,2,4,Advance shipping,0
46505,Standard Class,2016-11-15 20:25:00,6,4,Late delivery,1
30334,Standard Class,2016-03-23 19:00:00,5,4,Late delivery,1
24253,Standard Class,2015-12-25 00:33:00,4,4,Shipping on time,0
45300,Standard Class,2016-10-29 06:15:00,6,4,Late delivery,1
46332,Standard Class,2016-11-10 07:48:00,3,4,Advance shipping,0
22412,Standard Class,2015-11-27 03:34:00,3,4,Advance shipping,0
22081,Standard Class,2015-11-21 07:36:00,2,4,Advance shipping,0
50910,Standard Class,2017-01-19 03:41:00,6,4,Late delivery,1
43190,Standard Class,2016-09-28 11:01:00,6,4,Late delivery,1
22676,Standard Class,2015-11-30 00:03:00,2,4,Advance shipping,0
41846,Standard Class,2016-09-04 20:10:00,2,4,Advance shipping,0
21617,Standard Class,2015-11-15 13:02:00,3,4,Advance shipping,0
71815,Standard Class,2017-11-20 07:38:00,6,4,Late delivery,1
71883,Standard Class,2017-11-19 07:27:00,4,4,Shipping on time,0
21451,Standard Class,2015-11-12 02:53:00,2,4,Advance shipping,0
23509,Standard Class,2015-12-15 03:53:00,5,4,Late delivery,1
26819,Standard Class,2016-02-01 11:32:00,5,4,Late delivery,1
24987,Standard Class,2016-01-03 17:42:00,3,4,Advance shipping,0
47649,Standard Class,2016-12-01 13:13:00,5,4,Late delivery,1
22622,Standard Class,2015-11-30 05:08:00,3,4,Advance shipping,0
25528,Standard Class,2016-01-12 15:14:00,4,4,Shipping on time,0
22431,Standard Class,2015-11-26 10:13:00,2,4,Advance shipping,0
22371,Standard Class,2015-11-25 13:12:00,2,4,Advance shipping,0
30580,Standard Class,2016-03-28 09:11:00,6,4,Late delivery,1
21685,Standard Class,2015-11-19 12:52:00,6,4,Late delivery,1
48300,Standard Class,2016-12-12 01:17:00,6,4,Late delivery,1
28465,Standard Class,2016-02-26 12:12:00,6,4,Late delivery,1
48779,Standard Class,2016-12-18 01:06:00,5,4,Late delivery,1
24601,Standard Class,2015-12-28 02:28:00,2,4,Advance shipping,0
23825,Standard Class,2015-12-20 18:36:00,6,4,Late delivery,1
22759,Standard Class,2015-12-04 05:08:00,5,4,Late delivery,1
28928,Standard Class,2016-03-02 06:25:00,4,4,Shipping on time,0
21086,Standard Class,2015-11-06 19:00:00,2,4,Advance shipping,0
25252,Standard Class,2016-01-07 14:33:00,3,4,Advance shipping,0
47603,Standard Class,2016-11-29 21:06:00,4,4,Shipping on time,0
43237,Standard Class,2016-09-26 03:29:00,3,4,Advance shipping,0
74057,Standard Class,2017-12-20 01:06:00,3,4,Advance shipping,0
74063,Standard Class,2017-12-21 03:13:00,4,4,Shipping on time,0
74061,Standard Class,2017-12-19 02:31:00,2,4,Advance shipping,0
76654,Standard Class,2018-01-28 22:57:00,5,4,Late delivery,1
75413,Standard Class,2018-01-09 20:10:00,4,4,Shipping on time,0
72581,Standard Class,2017-11-27 12:00:00,2,4,Advance shipping,0
72544,Standard Class,2017-11-29 23:02:00,5,4,Late delivery,1
71696,Standard Class,2017-11-14 13:57:00,2,4,Advance shipping,0
74283,Standard Class,2017-12-24 08:17:00,4,4,Shipping on time,0
72650,Standard Class,2017-12-02 12:10:00,6,4,Late delivery,1
75480,Standard Class,2018-01-12 19:39:00,6,4,Late delivery,1
75070,Standard Class,2018-01-06 20:00:00,6,4,Late delivery,1
76302,Standard Class,2018-01-21 19:38:00,3,4,Advance shipping,0
71668,Standard Class,2017-11-16 04:08:00,4,4,Shipping on time,0
72588,Standard Class,2017-11-29 14:27:00,4,4,Shipping on time,0
76535,Standard Class,2018-01-28 05:16:00,6,4,Late delivery,1
75366,Standard Class,2018-01-07 03:42:00,2,4,Advance shipping,0
72732,Standard Class,2017-11-30 16:54:00,3,4,Advance shipping,0
76659,Standard Class,2018-01-29 00:42:00,5,4,Late delivery,1
76424,Standard Class,2018-01-25 14:22:00,5,4,Late delivery,1
72801,Standard Class,2017-11-30 17:04:00,2,4,Advance shipping,0
75045,Standard Class,2018-01-06 11:15:00,6,4,Late delivery,1
72728,Standard Class,2017-12-01 15:30:00,4,4,Shipping on time,0
76369,Standard Class,2018-01-24 19:06:00,5,4,Late delivery,1
73641,Standard Class,2017-12-12 23:22:00,2,4,Advance shipping,0
33233,Standard Class,2016-05-04 02:38:00,4,4,Shipping on time,0
34809,Standard Class,2016-05-28 02:47:00,5,4,Late delivery,1
34583,Standard Class,2016-05-23 19:36:00,4,4,Shipping on time,0
35141,Standard Class,2016-05-29 23:06:00,2,4,Advance shipping,0
40715,Standard Class,2016-08-23 07:55:00,6,4,Late delivery,1
39510,Standard Class,2016-08-05 17:45:00,6,4,Late delivery,1
31439,Standard Class,2016-04-08 22:07:00,5,4,Late delivery,1
32128,Standard Class,2016-04-17 23:31:00,4,4,Shipping on time,0
34798,Standard Class,2016-05-26 22:56:00,4,4,Shipping on time,0
